ReturnDate,TerritoryKey,ProductKey,ReturnQuantity
14-02-2016,7,155,6
15-02-2016,8,156,7
18-02-2016,11,159,10
19-02-2016,12,160,4
20-02-2016,13,161,5
21-02-2016,14,162,6
22-02-2016,15,163,7
23-02-2016,16,164,8
24-02-2016,17,165,9
25-02-2016,18,166,10
26-02-2016,19,167,4
27-02-2016,1,168,5
28-02-2016,2,169,6
01-03-2016,3,170,7
02-03-2016,4,171,8
03-03-2016,5,172,9
04-03-2016,6,173,10
05-03-2016,7,174,4
06-03-2016,8,175,5
09-03-2016,11,178,8
10-03-2016,12,179,9
11-03-2016,13,180,10
12-03-2016,14,181,4
13-03-2016,15,182,5
14-03-2016,16,183,6
15-03-2016,17,184,7
16-03-2016,18,185,8
17-03-2016,19,186,9
18-03-2016,1,187,10
19-03-2016,2,188,4
20-03-2016,3,189,5
21-03-2016,4,190,6
22-03-2016,5,191,7
23-03-2016,6,192,8
24-03-2016,7,193,9
25-03-2016,8,194,10
28-03-2016,11,197,6
29-03-2016,12,198,7
30-03-2016,13,199,8
31-03-2016,14,200,9
01-04-2016,15,201,10
02-04-2016,16,202,4
03-04-2016,17,203,5
04-04-2016,18,204,6
05-04-2016,19,205,7
06-04-2016,1,206,8
07-04-2016,2,207,9
08-04-2016,3,208,10
09-04-2016,4,209,4
10-04-2016,5,210,5
11-04-2016,6,211,6
12-04-2016,7,212,7
13-04-2016,8,213,8
16-04-2016,11,216,4
17-04-2016,12,217,5
18-04-2016,13,218,6
19-04-2016,14,219,7
20-04-2016,15,220,8
21-04-2016,16,221,9
22-04-2016,17,222,10
23-04-2016,18,223,4
24-04-2016,19,224,5
25-04-2016,1,225,6
26-04-2016,2,226,7
27-04-2016,3,227,8
28-04-2016,4,228,9
29-04-2016,5,229,10
30-04-2016,6,230,4
01-05-2016,7,231,5
02-05-2016,8,232,6
05-05-2016,11,235,9
06-05-2016,12,236,10
07-05-2016,13,237,4
08-05-2016,14,238,5
09-05-2016,15,239,6
10-05-2016,16,240,7
11-05-2016,17,241,8
12-05-2016,18,242,9
13-05-2016,19,243,10
14-05-2016,1,244,4
15-05-2016,2,245,5
16-05-2016,3,246,6
17-05-2016,4,247,7
18-05-2016,5,248,8
19-05-2016,6,249,9
20-05-2016,7,250,10
21-05-2016,8,251,4
24-05-2016,11,254,7
25-05-2016,12,255,8
26-05-2016,13,256,9
27-05-2016,14,257,10
28-05-2016,15,258,4
29-05-2016,16,259,5
30-05-2016,17,260,6
31-05-2016,18,261,7
01-06-2016,19,262,8
02-06-2016,1,263,9
03-06-2016,2,264,10
04-06-2016,3,265,4
05-06-2016,4,266,5
06-06-2016,5,267,6
07-06-2016,6,268,7
08-06-2016,7,269,8
09-06-2016,8,270,9
12-06-2016,11,273,5
13-06-2016,12,274,6
14-06-2016,13,275,7
15-06-2016,14,276,8
16-06-2016,15,277,9
17-06-2016,16,278,10
18-06-2016,17,279,4
19-06-2016,18,280,5
20-06-2016,19,281,6
21-06-2016,1,282,7
22-06-2016,2,283,8
23-06-2016,3,284,9
24-06-2016,4,285,10
25-06-2016,5,286,4
26-06-2016,6,287,5
27-06-2016,7,288,6
28-06-2016,8,289,7
01-07-2016,11,292,10
02-07-2016,12,293,4
03-07-2016,13,294,5
04-07-2016,14,295,6
05-07-2016,15,296,7
06-07-2016,16,297,8
07-07-2016,17,298,9
08-07-2016,18,299,10
09-07-2016,19,300,4
10-07-2016,1,301,5
11-07-2016,2,302,6
12-07-2016,3,303,7
13-07-2016,4,304,8
14-07-2016,5,305,9
15-07-2016,6,306,10
16-07-2016,7,307,4
17-07-2016,8,308,5
20-07-2016,11,311,8
21-07-2016,12,312,9
22-07-2016,13,313,10
23-07-2016,14,314,4
24-07-2016,15,315,5
25-07-2016,16,316,6
26-07-2016,17,317,7
27-07-2016,18,318,8
28-07-2016,19,319,9
29-07-2016,1,320,10
30-07-2016,2,321,4
31-07-2016,3,322,5
01-08-2016,4,323,6
02-08-2016,5,324,7
03-08-2016,6,325,8
04-08-2016,7,326,9
05-08-2016,8,327,10
08-08-2016,11,330,6
09-08-2016,12,331,7
10-08-2016,13,332,8
11-08-2016,14,333,9
12-08-2016,15,334,10
13-08-2016,16,335,4
14-08-2016,17,336,5
15-08-2016,18,337,6
16-08-2016,19,338,7
17-08-2016,1,339,8
18-08-2016,2,340,9
19-08-2016,3,341,10
20-08-2016,4,342,4
21-08-2016,5,343,5
22-08-2016,6,344,6
23-08-2016,7,345,7
24-08-2016,8,346,8
27-08-2016,11,349,4
28-08-2016,12,350,5
29-08-2016,13,351,6
30-08-2016,14,352,7
31-08-2016,15,353,8
01-09-2016,16,354,9
02-09-2016,17,355,10
03-09-2016,18,356,4
04-09-2016,19,357,5
05-09-2016,1,358,6
06-09-2016,2,359,7
07-09-2016,3,360,8
08-09-2016,4,361,9
09-09-2016,5,362,10
10-09-2016,6,363,4
11-09-2016,7,364,5
12-09-2016,8,365,6
15-09-2016,11,368,9
16-09-2016,12,369,10
17-09-2016,13,370,4
18-09-2016,14,371,5
19-09-2016,15,372,6
20-09-2016,16,373,7
21-09-2016,17,374,8
22-09-2016,18,375,9
23-09-2016,19,376,10
24-09-2016,1,377,4
25-09-2016,2,378,5
26-09-2016,3,379,6
27-09-2016,4,380,7
28-09-2016,5,381,8
29-09-2016,6,382,9
30-09-2016,7,383,10
01-10-2016,8,384,4
04-10-2016,11,387,7
05-10-2016,12,388,8
06-10-2016,13,389,9
07-10-2016,14,390,10
08-10-2016,15,391,4
09-10-2016,16,392,5
10-10-2016,17,393,6
11-10-2016,18,394,7
12-10-2016,19,395,8
13-10-2016,1,396,9
14-10-2016,2,397,10
15-10-2016,3,398,4
16-10-2016,4,399,5
17-10-2016,5,111,6
18-10-2016,6,112,7
19-10-2016,7,113,8
20-10-2016,8,114,9
23-10-2016,11,117,5
24-10-2016,12,118,6
25-10-2016,13,119,7
26-10-2016,14,120,8
27-10-2016,15,121,9
28-10-2016,16,122,10
29-10-2016,17,123,4
30-10-2016,18,124,5
31-10-2016,19,125,6
01-11-2016,1,126,7
02-11-2016,2,127,8
03-11-2016,3,128,9
04-11-2016,4,129,10
05-11-2016,5,130,4
06-11-2016,6,131,5
07-11-2016,7,132,6
08-11-2016,8,133,7
11-11-2016,11,136,10
12-11-2016,12,137,4
13-11-2016,13,138,5
14-11-2016,14,139,6
15-11-2016,15,140,7
16-11-2016,16,141,8
17-11-2016,17,142,9
18-11-2016,18,143,10
19-11-2016,19,144,4
20-11-2016,1,145,5
21-11-2016,2,146,6
22-11-2016,3,147,7
23-11-2016,4,148,8
24-11-2016,5,149,9
25-11-2016,6,150,10
26-11-2016,7,151,4
27-11-2016,8,152,5
30-11-2016,11,155,8
01-12-2016,12,156,9
02-12-2016,13,157,10
03-12-2016,14,158,4
04-12-2016,15,159,5
05-12-2016,16,160,6
06-12-2016,17,161,7
07-12-2016,18,162,8
08-12-2016,19,163,9
09-12-2016,1,164,10
10-12-2016,2,165,4
11-12-2016,3,166,5
12-12-2016,4,167,6
13-12-2016,5,168,7
14-12-2016,6,169,8
15-12-2016,7,170,9
16-12-2016,8,171,10
01-01-2016,1,111,1
02-01-2016,2,112,1
03-01-2016,3,113,1
04-01-2016,4,114,1
05-01-2016,5,115,1
06-01-2016,6,116,1
07-01-2016,7,117,1
08-01-2016,8,118,1
11-01-2016,11,121,1
12-01-2016,12,122,1
13-01-2016,13,123,1
14-01-2016,14,124,1
15-01-2016,15,125,1
16-01-2016,16,126,1
17-01-2016,17,127,1
18-01-2016,18,128,1
19-01-2016,19,129,1
20-01-2016,1,130,1
21-01-2016,2,131,1
22-01-2016,3,132,1
23-01-2016,4,133,1
24-01-2016,5,134,1
25-01-2016,6,135,1
26-01-2016,7,136,1
27-01-2016,8,137,1
30-01-2016,11,140,1
31-01-2016,12,141,1
01-02-2016,13,142,1
02-02-2016,14,143,1
03-02-2016,15,144,1
04-02-2016,16,145,1
05-02-2016,17,146,1
06-02-2016,18,147,1
07-02-2016,19,148,1
08-02-2016,1,149,1
09-02-2016,2,150,1
10-02-2016,3,151,1
11-02-2016,4,152,1
12-02-2016,5,153,1
13-02-2016,6,154,1
14-02-2016,7,155,1
15-02-2016,8,156,1
18-02-2016,11,159,1
19-02-2016,12,160,1
20-02-2016,13,161,1
21-02-2016,14,162,1
22-02-2016,15,163,1
23-02-2016,16,164,1
24-02-2016,17,165,1
25-02-2016,18,166,1
26-02-2016,19,167,1
27-02-2016,1,168,1
28-02-2016,2,169,1
01-03-2016,3,170,1
02-03-2016,4,171,1
03-03-2016,5,172,2
04-03-2016,6,173,1
05-03-2016,7,174,1
06-03-2016,8,175,1
09-03-2016,11,178,1
10-03-2016,12,179,1
11-03-2016,13,180,1
12-03-2016,14,181,1
13-03-2016,15,182,1
14-03-2016,16,183,1
15-03-2016,17,184,1
16-03-2016,18,185,1
17-03-2016,19,186,1
18-03-2016,1,187,1
19-03-2016,2,188,1
20-03-2016,3,189,1
21-03-2016,4,190,1
22-03-2016,5,191,1
23-03-2016,6,192,1
24-03-2016,7,193,1
25-03-2016,8,194,1
28-03-2016,11,197,1
29-03-2016,12,198,1
30-03-2016,13,199,1
31-03-2016,14,200,1
01-04-2016,15,201,1
02-04-2016,16,202,1
03-04-2016,17,203,1
04-04-2016,18,204,1
05-04-2016,19,205,1
06-04-2016,1,206,1
07-04-2016,2,207,1
08-04-2016,3,208,1
09-04-2016,4,209,1
10-04-2016,5,210,1
11-04-2016,6,211,1
12-04-2016,7,212,1
13-04-2016,8,213,1
16-04-2016,11,216,1
17-04-2016,12,217,1
18-04-2016,13,218,1
19-04-2016,14,219,1
20-04-2016,15,220,1
21-04-2016,16,221,1
22-04-2016,17,222,1
23-04-2016,18,223,1
24-04-2016,19,224,1
25-04-2016,1,225,1
26-04-2016,2,226,1
27-04-2016,3,227,1
28-04-2016,4,228,1
29-04-2016,5,229,1
30-04-2016,6,230,1
01-05-2016,7,231,1
02-05-2016,8,232,1
05-05-2016,11,235,1
06-05-2016,12,236,1
07-05-2016,13,237,1
08-05-2016,14,238,1
09-05-2016,15,239,1
10-05-2016,16,240,1
11-05-2016,17,241,1
12-05-2016,18,242,1
13-05-2016,19,243,1
14-05-2016,1,244,1
15-05-2016,2,245,1
16-05-2016,3,246,1
17-05-2016,4,247,1
18-05-2016,5,248,1
19-05-2016,6,249,1
20-05-2016,7,250,1
21-05-2016,8,251,1
24-05-2016,11,254,1
25-05-2016,12,255,1
26-05-2016,13,256,1
27-05-2016,14,257,1
28-05-2016,15,258,1
29-05-2016,16,259,1
30-05-2016,17,260,1
31-05-2016,18,261,1
01-06-2016,19,262,1
02-06-2016,1,263,1
03-06-2016,2,264,1
04-06-2016,3,265,1
05-06-2016,4,266,1
06-06-2016,5,267,1
07-06-2016,6,268,1
08-06-2016,7,269,1
09-06-2016,8,270,1
12-06-2016,11,273,1
13-06-2016,12,274,1
14-06-2016,13,275,1
15-06-2016,14,276,1
16-06-2016,15,277,1
17-06-2016,16,278,1
18-06-2016,17,279,1
19-06-2016,18,280,1
20-06-2016,19,281,1
21-06-2016,1,282,1
22-06-2016,2,283,1
23-06-2016,3,284,1
24-06-2016,4,285,1
25-06-2016,5,286,1
26-06-2016,6,287,1
27-06-2016,7,288,1
28-06-2016,8,289,1
01-07-2016,11,292,1
02-07-2016,12,293,1
03-07-2016,13,294,1
04-07-2016,14,295,1
05-07-2016,15,296,1
06-07-2016,16,297,1
07-07-2016,17,298,1
08-07-2016,18,299,1
09-07-2016,19,300,1
10-07-2016,1,301,1
11-07-2016,2,302,1
12-07-2016,3,303,1
13-07-2016,4,304,1
14-07-2016,5,305,1
15-07-2016,6,306,1
16-07-2016,7,307,1
17-07-2016,8,308,1
20-07-2016,11,311,1
21-07-2016,12,312,1
22-07-2016,13,313,1
23-07-2016,14,314,1
24-07-2016,15,315,1
25-07-2016,16,316,1
26-07-2016,17,317,1
27-07-2016,18,318,1
28-07-2016,19,319,1
29-07-2016,1,320,1
30-07-2016,2,321,1
31-07-2016,3,322,1
01-08-2016,4,323,1
02-08-2016,5,324,1
03-08-2016,6,325,1
04-08-2016,7,326,1
05-08-2016,8,327,1
08-08-2016,11,330,1
09-08-2016,12,331,1
10-08-2016,13,332,1
11-08-2016,14,333,1
12-08-2016,15,334,1
13-08-2016,16,335,1
14-08-2016,17,336,1
15-08-2016,18,337,1
16-08-2016,19,338,1
17-08-2016,1,339,1
18-08-2016,2,340,1
19-08-2016,3,341,1
20-08-2016,4,342,1
21-08-2016,5,343,1
22-08-2016,6,344,1
23-08-2016,7,345,1
24-08-2016,8,346,1
27-08-2016,11,349,1
28-08-2016,12,350,2
29-08-2016,13,351,1
30-08-2016,14,352,1
31-08-2016,15,353,1
01-09-2016,16,354,1
02-09-2016,17,355,1
03-09-2016,18,356,1
04-09-2016,19,357,1
05-09-2016,1,358,1
06-09-2016,2,359,1
07-09-2016,3,360,1
08-09-2016,4,361,1
09-09-2016,5,362,1
10-09-2016,6,363,1
11-09-2016,7,364,1
12-09-2016,8,365,1
15-09-2016,11,368,1
16-09-2016,12,369,1
17-09-2016,13,370,1
18-09-2016,14,371,1
19-09-2016,15,372,1
20-09-2016,16,373,1
21-09-2016,17,374,1
22-09-2016,18,375,1
23-09-2016,19,376,1
24-09-2016,1,377,1
25-09-2016,2,378,1
26-09-2016,3,379,1
27-09-2016,4,380,1
28-09-2016,5,381,1
29-09-2016,6,382,1
30-09-2016,7,383,1
01-10-2016,8,384,1
04-10-2016,11,387,1
05-10-2016,12,388,1
06-10-2016,13,389,1
07-10-2016,14,390,1
08-10-2016,15,391,1
09-10-2016,16,392,1
10-10-2016,17,393,1
11-10-2016,18,394,2
12-10-2016,19,395,1
13-10-2016,1,396,1
14-10-2016,2,397,1
15-10-2016,3,398,1
16-10-2016,4,399,1
17-10-2016,5,111,1
18-10-2016,6,112,1
19-10-2016,7,113,1
20-10-2016,8,114,1
23-10-2016,11,117,1
24-10-2016,12,118,1
25-10-2016,13,119,1
26-10-2016,14,120,1
27-10-2016,15,121,1
28-10-2016,16,122,1
29-10-2016,17,123,1
30-10-2016,18,124,1
31-10-2016,19,125,1
01-11-2016,1,126,1
02-11-2016,2,127,1
03-11-2016,3,128,1
04-11-2016,4,129,1
05-11-2016,5,130,1
06-11-2016,6,131,1
07-11-2016,7,132,1
08-11-2016,8,133,1
11-11-2016,11,136,1
12-11-2016,12,137,1
13-11-2016,13,138,1
14-11-2016,14,139,1
15-11-2016,15,140,1
16-11-2016,16,141,1
17-11-2016,17,142,1
18-11-2016,18,143,1
19-11-2016,19,144,1
20-11-2016,1,145,1
21-11-2016,2,146,1
22-11-2016,3,147,1
23-11-2016,4,148,1
24-11-2016,5,149,1
25-11-2016,6,150,1
26-11-2016,7,151,1
27-11-2016,8,152,1
30-11-2016,11,155,1
01-12-2016,12,156,1
02-12-2016,13,157,1
03-12-2016,14,158,1
04-12-2016,15,159,1
05-12-2016,16,160,1
06-12-2016,17,161,1
07-12-2016,18,162,2
08-12-2016,19,163,2
09-12-2016,1,164,2
10-12-2016,2,165,2
11-12-2016,3,166,2
12-12-2016,4,167,2
13-12-2016,5,168,2
14-12-2016,6,169,2
15-12-2016,7,170,2
16-12-2016,8,171,2
19-12-2016,11,174,2
20-12-2016,12,175,2
21-12-2016,13,176,2
22-12-2016,14,177,2
23-12-2016,15,178,2
24-12-2016,16,179,2
25-12-2016,17,180,2
26-12-2016,18,181,2
27-12-2016,19,182,2
28-12-2016,1,183,2
29-12-2016,2,184,2
30-12-2016,3,185,2
31-12-2016,4,186,2
01-01-2017,5,187,2
02-01-2017,6,188,2
03-01-2017,7,189,2
04-01-2017,8,190,2
07-01-2017,11,193,2
08-01-2017,12,194,2
09-01-2017,13,195,2
10-01-2017,14,196,2
11-01-2017,15,197,2
12-01-2017,16,198,2
13-01-2017,17,199,2
14-01-2017,18,200,2
15-01-2017,19,201,2
16-01-2017,1,202,2
17-01-2017,2,203,2
18-01-2017,3,204,2
19-01-2017,4,205,2
20-01-2017,5,206,2
21-01-2017,6,207,2
22-01-2017,7,208,2
23-01-2017,8,209,2
26-01-2017,11,212,2
27-01-2017,12,213,2
28-01-2017,13,214,2
29-01-2017,14,215,2
30-01-2017,15,216,2
31-01-2017,16,217,2
01-02-2017,17,218,2
02-02-2017,18,219,2
03-02-2017,19,220,2
04-02-2017,1,221,2
05-02-2017,2,222,2
06-02-2017,3,223,2
07-02-2017,4,224,2
08-02-2017,5,225,2
09-02-2017,6,226,2
10-02-2017,7,227,2
11-02-2017,8,228,2
14-02-2017,11,231,2
15-02-2017,12,232,2
16-02-2017,13,233,2
17-02-2017,14,234,2
18-02-2017,15,235,2
19-02-2017,16,236,2
20-02-2017,17,237,2
21-02-2017,18,238,2
22-02-2017,19,239,2
23-02-2017,1,240,2
24-02-2017,2,241,2
25-02-2017,3,242,2
26-02-2017,4,243,2
27-02-2017,5,244,2
28-02-2017,6,245,2
01-03-2017,7,246,2
02-03-2017,8,247,2
05-03-2017,11,250,2
06-03-2017,12,251,2
07-03-2017,13,252,2
08-03-2017,14,253,2
09-03-2017,15,254,2
10-03-2017,16,255,2
11-03-2017,17,256,2
12-03-2017,18,257,2
13-03-2017,19,258,2
14-03-2017,1,259,2
15-03-2017,2,260,2
16-03-2017,3,261,2
17-03-2017,4,262,2
18-03-2017,5,263,2
19-03-2017,6,264,2
20-03-2017,7,265,2
21-03-2017,8,266,2
24-03-2017,11,269,2
25-03-2017,12,270,2
26-03-2017,13,271,2
27-03-2017,14,272,2
28-03-2017,15,273,2
29-03-2017,16,274,2
30-03-2017,17,275,2
31-03-2017,18,276,2
01-04-2017,19,277,2
02-04-2017,1,278,2
03-04-2017,2,279,2
04-04-2017,3,280,2
05-04-2017,4,281,2
06-04-2017,1,282,2
07-04-2017,2,283,2
08-04-2017,3,284,2
09-04-2017,4,285,2
10-04-2017,5,286,2
11-04-2017,6,287,2
12-04-2017,7,288,2
13-04-2017,8,289,2
16-04-2017,11,292,2
17-04-2017,12,293,2
18-04-2017,13,294,2
19-04-2017,14,295,2
20-04-2017,15,296,2
21-04-2017,16,297,2
22-04-2017,17,298,2
23-04-2017,18,299,2
24-04-2017,19,300,2
25-04-2017,1,301,2
26-04-2017,2,302,2
27-04-2017,3,303,2
28-04-2017,4,304,2
29-04-2017,5,305,2
30-04-2017,6,306,2
01-05-2017,7,307,2
02-05-2017,8,308,2
05-05-2017,11,311,2
06-05-2017,12,312,2
07-05-2017,13,313,2
08-05-2017,14,314,2
09-05-2017,15,315,2
10-05-2017,16,316,2
11-05-2017,17,317,2
12-05-2017,18,318,2
13-05-2017,19,319,2
14-05-2017,1,320,2
15-05-2017,2,321,2
16-05-2017,3,322,2
17-05-2017,4,323,2
18-05-2017,5,324,2
19-05-2017,6,325,2
20-05-2017,7,326,2
21-05-2017,8,327,2
24-05-2017,11,330,2
25-05-2017,12,331,2
26-05-2017,13,332,2
27-05-2017,14,333,2
28-05-2017,15,334,2
29-05-2017,16,335,2
30-05-2017,17,336,2
31-05-2017,18,337,2
01-06-2017,19,338,2
02-06-2017,1,339,2
03-06-2017,2,340,2
04-06-2017,3,341,2
05-06-2017,4,342,2
06-06-2017,5,343,2
07-06-2017,6,344,2
08-06-2017,7,345,2
09-06-2017,8,346,2
12-06-2017,11,349,2
13-06-2017,12,350,2
14-06-2017,13,351,2
15-06-2017,14,352,2
16-06-2017,15,353,2
17-06-2017,16,354,2
18-06-2017,17,355,2
19-06-2017,18,356,2
20-06-2017,19,357,2
21-06-2017,1,358,2
22-06-2017,2,359,2
23-06-2017,3,360,2
24-06-2017,4,361,2
25-06-2017,5,362,2
26-06-2017,6,363,2
27-06-2017,7,364,2
28-06-2017,8,365,2
01-07-2017,11,368,2
02-07-2017,12,369,2
03-07-2017,13,370,2
04-07-2017,14,371,2
05-07-2017,15,372,2
06-07-2017,16,373,2
07-07-2017,17,374,2
08-07-2017,18,375,2
09-07-2017,19,376,2
10-07-2017,1,377,2
11-07-2017,2,378,2
12-07-2017,3,379,2
13-07-2017,4,380,2
14-07-2017,5,381,2
15-07-2017,6,382,2
16-07-2017,7,383,2
17-07-2017,8,384,2
20-07-2017,11,387,2
21-07-2017,12,388,2
22-07-2017,13,389,2
23-07-2017,14,390,2
24-07-2017,15,391,2
25-07-2017,16,392,2
26-07-2017,17,393,2
27-07-2017,18,394,2
28-07-2017,19,395,2
29-07-2017,1,396,2
30-07-2017,2,397,2
31-07-2017,3,398,2
01-08-2017,4,399,2
02-08-2017,5,111,2
03-08-2017,6,112,2
04-08-2017,7,113,2
05-08-2017,8,114,2
08-08-2017,11,117,2
09-08-2017,12,118,2
10-08-2017,13,119,2
11-08-2017,14,120,2
12-08-2017,15,121,2
13-08-2017,16,122,2
14-08-2017,17,123,2
15-08-2017,18,124,2
16-08-2017,19,125,2
17-08-2017,1,126,2
18-08-2017,2,127,2
19-08-2017,3,128,2
20-08-2017,4,129,2
21-08-2017,5,130,2
22-08-2017,6,131,2
23-08-2017,7,132,2
24-08-2017,8,133,2
27-08-2017,11,136,2
28-08-2017,12,137,2
29-08-2017,13,138,2
30-08-2017,14,139,2
31-08-2017,15,140,2
01-09-2017,16,141,2
02-09-2017,17,142,2
03-09-2017,18,143,2
04-09-2017,19,144,2
05-09-2017,1,145,2
06-09-2017,2,146,2
07-09-2017,3,147,2
08-09-2017,4,148,2
09-09-2017,5,149,2
10-09-2017,6,150,2
11-09-2017,7,151,2
12-09-2017,8,152,2
15-09-2017,11,155,2
16-09-2017,12,156,2
17-09-2017,13,157,2
18-09-2017,14,158,2
19-09-2017,15,159,2
20-09-2017,16,160,2
21-09-2017,17,161,2
22-09-2017,18,162,2
23-09-2017,19,163,2
24-09-2017,1,164,2
25-09-2017,2,165,2
26-09-2017,3,166,2
27-09-2017,4,167,2
28-09-2017,5,168,2
29-09-2017,6,169,2
30-09-2017,7,170,2
01-10-2017,8,171,2
04-10-2017,11,174,2
05-10-2017,12,175,2
06-10-2017,13,176,2
07-10-2017,14,177,2
08-10-2017,15,178,2
09-10-2017,16,179,2
10-10-2017,17,180,2
11-10-2017,18,181,2
12-10-2017,19,182,2
13-10-2017,1,183,2
14-10-2017,2,184,2
15-10-2017,3,185,2
16-10-2017,4,186,2
17-10-2017,5,187,2
18-10-2017,6,188,2
19-10-2017,7,189,2
20-10-2017,8,190,2
23-10-2017,11,193,2
24-10-2017,12,194,2
25-10-2017,13,195,2
26-10-2017,14,196,2
27-10-2017,15,197,2
28-10-2017,16,198,2
29-10-2017,17,199,2
30-10-2017,18,200,2
31-10-2017,19,201,2
01-11-2017,1,202,2
02-11-2017,2,203,2
03-11-2017,3,204,2
04-11-2017,4,205,2
05-11-2017,5,206,2
06-11-2017,6,207,2
07-11-2017,7,208,2
08-11-2017,8,209,2
11-11-2017,11,212,2
12-11-2017,12,213,2
13-11-2017,13,214,2
14-11-2017,14,215,2
15-11-2017,15,216,2
16-11-2017,16,217,2
17-11-2017,17,218,1
18-11-2017,18,219,1
19-11-2017,19,220,1
20-11-2017,1,221,1
21-11-2017,2,222,1
22-11-2017,3,223,1
23-11-2017,4,224,1
24-11-2017,5,225,1
25-11-2017,6,226,1
26-11-2017,7,227,1
27-11-2017,8,228,1
30-11-2017,11,231,1
01-12-2017,12,232,1
02-12-2017,13,233,1
03-12-2017,14,234,1
04-12-2017,15,235,1
05-12-2017,16,236,1
06-12-2017,17,237,1
07-12-2017,18,238,1
08-12-2017,19,239,1
09-12-2017,1,240,1
10-12-2017,2,241,1
11-12-2017,3,242,1
12-12-2017,4,243,1
13-12-2017,5,244,1
14-12-2017,6,245,1
15-12-2017,7,246,1
16-12-2017,8,247,1
19-12-2017,11,250,1
20-12-2017,12,251,1
21-12-2017,13,252,1
22-12-2017,14,253,1
23-12-2017,15,254,1
24-12-2017,16,255,1
25-12-2017,17,256,1
26-12-2017,18,257,1
27-12-2017,19,258,1
28-12-2017,1,259,1
29-12-2017,2,260,1
30-12-2017,3,261,1
31-12-2017,4,262,1
01-01-2018,5,263,1
02-01-2018,6,264,1
03-01-2018,7,265,1
04-01-2018,8,266,1
07-01-2018,11,269,1
08-01-2018,12,270,1
09-01-2018,13,271,1
10-01-2018,14,272,1
11-01-2018,15,273,1
12-01-2018,16,274,1
13-01-2018,17,275,1
14-01-2018,18,276,1
15-01-2018,19,277,1
16-01-2018,1,278,1
17-01-2018,2,279,1
18-01-2018,3,280,1
19-01-2018,4,281,1
20-01-2018,5,282,1
21-01-2018,6,283,1
22-01-2018,7,284,1
23-01-2018,8,285,1
26-01-2018,11,288,1
27-01-2018,12,289,1
28-01-2018,13,290,1
29-01-2018,14,291,1
30-01-2018,15,292,1
31-01-2018,16,293,1
01-02-2018,17,294,1
02-02-2018,18,295,1
03-02-2018,19,296,1
04-02-2018,1,297,1
05-02-2018,2,298,1
06-02-2018,3,299,1
07-02-2018,4,300,1
08-02-2018,5,301,1
09-02-2018,6,302,1
10-02-2018,7,303,1
11-02-2018,8,304,1
14-02-2018,11,307,1
15-02-2018,12,308,1
16-02-2018,13,309,1
17-02-2018,14,310,1
18-02-2018,15,311,1
19-02-2018,16,312,1
20-02-2018,17,313,1
21-02-2018,18,314,1
22-02-2018,19,315,1
23-02-2018,1,316,1
24-02-2018,2,317,1
25-02-2018,3,318,1
26-02-2018,4,319,1
27-02-2018,5,320,1
28-02-2018,6,321,1
01-03-2018,7,322,1
02-03-2018,8,323,1
05-03-2018,11,326,1
06-03-2018,12,327,1
07-03-2018,13,328,1
08-03-2018,14,329,1
09-03-2018,15,330,1
10-03-2018,16,331,1
11-03-2018,17,332,1
12-03-2018,18,333,1
13-03-2018,19,334,1
14-03-2018,1,335,1
15-03-2018,2,336,1
16-03-2018,3,337,1
17-03-2018,4,338,1
18-03-2018,5,339,1
19-03-2018,6,340,1
20-03-2018,7,341,1
21-03-2018,8,342,1
24-03-2018,11,345,1
25-03-2018,12,346,1
26-03-2018,13,347,1
27-03-2018,14,348,1
28-03-2018,15,349,1
29-03-2018,16,350,1
30-03-2018,17,351,1
31-03-2018,18,352,1
01-04-2018,19,353,1
02-04-2018,1,354,1
03-04-2018,2,355,1
04-04-2018,3,356,1
05-04-2018,4,357,1
06-04-2018,5,358,1
07-04-2018,6,359,1
08-04-2018,7,360,1
09-04-2018,8,361,1
12-04-2018,11,364,1
13-04-2018,12,365,1
14-04-2018,13,366,1
15-04-2018,14,367,1
16-04-2018,15,368,1
17-04-2018,16,369,1
18-04-2018,17,370,1
19-04-2018,18,371,1
20-04-2018,19,372,1
21-04-2018,1,373,1
22-04-2018,2,374,1
23-04-2018,3,375,1
24-04-2018,4,376,1
25-04-2018,5,377,1
26-04-2018,6,378,1
27-04-2018,7,379,1
28-04-2018,8,380,1
01-05-2018,11,383,1
02-05-2018,12,384,2
03-05-2018,13,385,1
04-05-2018,14,386,1
05-05-2018,15,387,1
06-05-2018,16,388,1
07-05-2018,17,389,1
08-05-2018,18,390,1
09-05-2018,19,391,1
10-05-2018,1,392,1
11-05-2018,2,393,1
12-05-2018,3,394,1
13-05-2018,4,395,1
14-05-2018,5,396,1
15-05-2018,6,397,1
16-05-2018,7,398,1
17-05-2018,8,399,1
20-05-2018,11,113,1
21-05-2018,12,114,1
22-05-2018,13,115,1
23-05-2018,14,116,1
24-05-2018,15,117,1
25-05-2018,16,118,1
26-05-2018,17,119,1
27-05-2018,18,120,1
28-05-2018,19,121,1
29-05-2018,1,122,1
30-05-2018,2,123,1
31-05-2018,3,124,1
01-06-2018,4,125,1
02-06-2018,5,126,1
03-06-2018,6,127,1
04-06-2018,7,128,1
05-06-2018,8,129,1
08-06-2018,11,132,1
09-06-2018,12,133,1
10-06-2018,13,134,1
11-06-2018,14,135,1
12-06-2018,15,136,1
13-06-2018,16,137,1
